Year,University,School,Degree,Properties
[2015],['Singapore Institute of Technology'],['DigiPen Institute of Technology'],['Bachelor of Fine Arts in Digital Arts & Animation'],"{'Employment Rate (Overall)': 88.5, 'Employment Rate (Full-Time Permanent)': 65.4, 'Basic Monthly Salary': {'Mean': 2643.0, 'Median': 2700.0}, 'Gross Monthly Salary': {'Mean': 2682.0, 'Median': 2700.0, '25th Percentile': 2500.0, '75th Percentile': 2800.0}}"
[2015],['Singapore Institute of Technology'],['DigiPen Institute of Technology'],['Bachelor of Science in Computer Science & Game Design **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2015],['Singapore Institute of Technology'],['DigiPen Institute of Technology'],['Bachelor of Science in Computer Science in Real-Time Interactive Simulation'],"{'Employment Rate (Overall)': 95.2, 'Employment Rate (Full-Time Permanent)': 90.5, 'Basic Monthly Salary': {'Mean': 3332.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3346.0, 'Median': 3233.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2015],['Singapore Institute of Technology'],['The Glasgow School of Art'],['Bachelor of Arts with Honours in Communication Design'],"{'Employment Rate (Overall)': 76.1, 'Employment Rate (Full-Time Permanent)': 54.3, 'Basic Monthly Salary': {'Mean': 2896.0, 'Median': 2750.0}, 'Gross Monthly Salary': {'Mean': 2922.0, 'Median': 2750.0, '25th Percentile': 2523.0, '75th Percentile': 2975.0}}"
[2015],['Singapore Institute of Technology'],['The Glasgow School of Art'],['Bachelor of Arts with Honours in Interior Design'],"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 71.9, 'Basic Monthly Salary': {'Mean': 2520.0, 'Median': 2600.0}, 'Gross Monthly Salary': {'Mean': 2893.0, 'Median': 2700.0, '25th Percentile': 2500.0, '75th Percentile': 3025.0}}"
[2015],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Chemical Engineering'],"{'Employment Rate (Overall)': 85.5, 'Employment Rate (Full-Time Permanent)': 72.6, 'Basic Monthly Salary': {'Mean': 3097.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3405.0, 'Median': 3250.0, '25th Percentile': 2900.0, '75th Percentile': 3750.0}}"
[2015],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Electrical Power Engineering'],"{'Employment Rate (Overall)': 83.0, 'Employment Rate (Full-Time Permanent)': 77.4, 'Basic Monthly Salary': {'Mean': 3334.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3452.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3550.0}}"
[2015],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Marine Engineering'],"{'Employment Rate (Overall)': 91.7, 'Employment Rate (Full-Time Permanent)': 91.7, 'Basic Monthly Salary': {'Mean': 3180.0, 'Median': 3025.0}, 'Gross Monthly Salary': {'Mean': 3354.0, 'Median': 3225.0, '25th Percentile': 3050.0, '75th Percentile': 3500.0}}"
[2015],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering'],"{'Employment Rate (Overall)': 90.5, 'Employment Rate (Full-Time Permanent)': 83.3, 'Basic Monthly Salary': {'Mean': 3069.0, 'Median': 3050.0}, 'Gross Monthly Salary': {'Mean': 3266.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2015],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Naval Architecture'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3211.0, 'Median': 3050.0}, 'Gross Monthly Salary': {'Mean': 3266.0, 'Median': 3141.0, '25th Percentile': 2900.0, '75th Percentile': 3500.0}}"
[2015],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Engineering with Honours in Offshore Engineering'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 94.7, 'Basic Monthly Salary': {'Mean': 3166.0, 'Median': 3125.0}, 'Gross Monthly Salary': {'Mean': 3469.0, 'Median': 3350.0, '25th Percentile': 3238.0, '75th Percentile': 3575.0}}"
[2015],['Singapore Institute of Technology'],['Newcastle University'],['Bachelor of Science with Honours in Food & Human Nutrition'],"{'Employment Rate (Overall)': 89.2, 'Employment Rate (Full-Time Permanent)': 81.1, 'Basic Monthly Salary': {'Mean': 2683.0, 'Median': 2700.0}, 'Gross Monthly Salary': {'Mean': 2876.0, 'Median': 2700.0, '25th Percentile': 2475.0, '75th Percentile': 3050.0}}"
[2015],['Singapore Institute of Technology'],['Technische Universität München'],['Bachelor of Science in Chemical Engineering'],"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 79.2, 'Basic Monthly Salary': {'Mean': 2759.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 2970.0, 'Median': 2950.0, '25th Percentile': 2800.0, '75th Percentile': 3200.0}}"
[2015],['Singapore Institute of Technology'],['Technische Universität München'],['Bachelor of Science in Electrical Engineering & Information Technology'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 90.0, 'Basic Monthly Salary': {'Mean': 3044.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3339.0, 'Median': 3250.0, '25th Percentile': 3000.0, '75th Percentile': 3488.0}}"
[2015],['Singapore Institute of Technology'],['The Culinary Institute of America'],['Bachelor of Professional Studies in Culinary Arts Management'],"{'Employment Rate (Overall)': 92.6, 'Employment Rate (Full-Time Permanent)': 81.5, 'Basic Monthly Salary': {'Mean': 2482.0, 'Median': 2300.0}, 'Gross Monthly Salary': {'Mean': 2586.0, 'Median': 2400.0, '25th Percentile': 2000.0, '75th Percentile': 2800.0}}"
[2015],['Singapore Institute of Technology'],['Singapore Institute of Technology -Trinity College Dublin'],['Bachelor in Science (Diagnostic Radiography)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3322.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3486.0, 'Median': 3488.0, '25th Percentile': 3313.0, '75th Percentile': 3650.0}}"
[2015],['Singapore Institute of Technology'],['Trinity College Dublin'],['Bachelor in Science (Occupational Therapy)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3126.0, 'Median': 3120.0}, 'Gross Monthly Salary': {'Mean': 3149.0, 'Median': 3125.0, '25th Percentile': 3000.0, '75th Percentile': 3225.0}}"
[2015],['Singapore Institute of Technology'],['Trinity College Dublin'],['Bachelor in Science (Physiotherapy)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 98.3, 'Basic Monthly Salary': {'Mean': 3234.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3310.0, 'Median': 3222.0, '25th Percentile': 3200.0, '75th Percentile': 3500.0}}"
[2015],['Singapore Institute of Technology'],['Trinity College Dublin'],['Bachelor in Science (Radiation Therapy) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2015],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Aeronautical Engineering'],"{'Employment Rate (Overall)': 81.6, 'Employment Rate (Full-Time Permanent)': 73.7, 'Basic Monthly Salary': {'Mean': 2766.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 2840.0, 'Median': 3000.0, '25th Percentile': 2614.0, '75th Percentile': 3293.0}}"
[2015],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Aerospace Systems'],"{'Employment Rate (Overall)': 83.3, 'Employment Rate (Full-Time Permanent)': 70.8, 'Basic Monthly Salary': {'Mean': 3128.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3185.0, 'Median': 3000.0, '25th Percentile': 2882.0, '75th Percentile': 3300.0}}"
[2015],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Mechanical Design Engineering'],"{'Employment Rate (Overall)': 72.2, 'Employment Rate (Full-Time Permanent)': 61.1, 'Basic Monthly Salary': {'Mean': 3160.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3685.0, 'Median': 3250.0, '25th Percentile': 2960.0, '75th Percentile': 4200.0}}"
[2015],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Engineering with Honours in Mechatronics'],"{'Employment Rate (Overall)': 96.4, 'Employment Rate (Full-Time Permanent)': 94.5, 'Basic Monthly Salary': {'Mean': 3202.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3404.0, 'Median': 3100.0, '25th Percentile': 2975.0, '75th Percentile': 3875.0}}"
[2015],['Singapore Institute of Technology'],['University of Glasgow'],['Bachelor of Science with Honours in Computing Science'],"{'Employment Rate (Overall)': 95.6, 'Employment Rate (Full-Time Permanent)': 86.7, 'Basic Monthly Salary': {'Mean': 3247.0, 'Median': 3250.0}, 'Gross Monthly Salary': {'Mean': 3391.0, 'Median': 3300.0, '25th Percentile': 3152.0, '75th Percentile': 3400.0}}"
[2015],['Singapore Institute of Technology'],['University of Manchester'],['Bachelor of Science with Honours in Nursing Practice'],"{'Employment Rate (Overall)': 98.3, 'Employment Rate (Full-Time Permanent)': 96.7, 'Basic Monthly Salary': {'Mean': 3304.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3624.0, 'Median': 3615.0, '25th Percentile': 3400.0, '75th Percentile': 3838.0}}"
[2015],['Singapore Institute of Technology'],"['University of Nevada, Las Vegas']",['Bachelor of Science (Major in Hospitality Management)'],"{'Employment Rate (Overall)': 89.9, 'Employment Rate (Full-Time Permanent)': 82.6, 'Basic Monthly Salary': {'Mean': 2515.0, 'Median': 2500.0}, 'Gross Monthly Salary': {'Mean': 2607.0, 'Median': 2548.0, '25th Percentile': 2338.0, '75th Percentile': 2850.0}}"
[2015],['Singapore Institute of Technology'],['Wheelock College'],['Bachelor of Science in Early Childhood Education'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 96.4, 'Basic Monthly Salary': {'Mean': 2772.0, 'Median': 2700.0}, 'Gross Monthly Salary': {'Mean': 2807.0, 'Median': 2700.0, '25th Percentile': 2608.0, '75th Percentile': 3000.0}}"
[2015],['Singapore Management University'],['School of Accountancy (4-year programme) *'],['Accountancy'],"{'Employment Rate (Overall)': 97.3, 'Employment Rate (Full-Time Permanent)': 93.0, 'Basic Monthly Salary': {'Mean': 3287.0, 'Median': 2900.0}, 'Gross Monthly Salary': {'Mean': 3427.0, 'Median': 3000.0, '25th Percentile': 2850.0, '75th Percentile': 3500.0}}"
[2015],['Singapore Management University'],['School of Accountancy (4-year programme) *'],['Accountancy Cum Laude and above'],"{'Employment Rate (Overall)': 97.7, 'Employment Rate (Full-Time Permanent)': 97.7, 'Basic Monthly Salary': {'Mean': 3597.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3701.0, 'Median': 3200.0, '25th Percentile': 2850.0, '75th Percentile': 4110.0}}"
[2015],['Singapore Management University'],['School of Business (4-year programme) *'],['Business Management'],"{'Employment Rate (Overall)': 93.9, 'Employment Rate (Full-Time Permanent)': 88.2, 'Basic Monthly Salary': {'Mean': 3513.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3611.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 4000.0}}"
[2015],['Singapore Management University'],['School of Business (4-year programme) *'],['Business Management Cum Laude and above'],"{'Employment Rate (Overall)': 98.3, 'Employment Rate (Full-Time Permanent)': 93.3, 'Basic Monthly Salary': {'Mean': 4050.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 4130.0, 'Median': 3868.0, '25th Percentile': 3200.0, '75th Percentile': 4600.0}}"
[2015],['Singapore Management University'],['School of Economics (4-year programme) *'],['Economics'],"{'Employment Rate (Overall)': 90.3, 'Employment Rate (Full-Time Permanent)': 85.8, 'Basic Monthly Salary': {'Mean': 3798.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3946.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 4100.0}}"
[2015],['Singapore Management University'],['School of Economics (4-year programme) *'],['Economics Cum Laude and above'],"{'Employment Rate (Overall)': 98.2, 'Employment Rate (Full-Time Permanent)': 92.7, 'Basic Monthly Salary': {'Mean': 4249.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 4380.0, 'Median': 3850.0, '25th Percentile': 3500.0, '75th Percentile': 4700.0}}"
[2015],['Singapore Management University'],['School of Information Systems (4-year programme) *'],['Information Systems Management'],"{'Employment Rate (Overall)': 94.8, 'Employment Rate (Full-Time Permanent)': 85.9, 'Basic Monthly Salary': {'Mean': 3491.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3660.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 4110.0}}"
[2015],['Singapore Management University'],['School of Information Systems (4-year programme) *'],['Information Systems Management Cum Laude and above'],"{'Employment Rate (Overall)': 97.4, 'Employment Rate (Full-Time Permanent)': 92.1, 'Basic Monthly Salary': {'Mean': 3577.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 3834.0, 'Median': 3800.0, '25th Percentile': 3500.0, '75th Percentile': 4166.0}}"
[2015],['Singapore Management University'],['School of Social Sciences (4-year programme) *'],['Social Sciences'],"{'Employment Rate (Overall)': 89.0, 'Employment Rate (Full-Time Permanent)': 83.0, 'Basic Monthly Salary': {'Mean': 3306.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3550.0, 'Median': 3200.0, '25th Percentile': 2980.0, '75th Percentile': 3600.0}}"
[2015],['Singapore Management University'],['School of Social Sciences (4-year programme) *'],['Social Sciences Cum Laude and above'],"{'Employment Rate (Overall)': 93.1, 'Employment Rate (Full-Time Permanent)': 89.7, 'Basic Monthly Salary': {'Mean': 3887.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 4012.0, 'Median': 3560.0, '25th Percentile': 3300.0, '75th Percentile': 4583.0}}"
[2015],['Singapore Management University'],['School of Law (4-year programme) *'],['Law #'],"{'Employment Rate (Overall)': 99.0, 'Employment Rate (Full-Time Permanent)': 99.0, 'Basic Monthly Salary': {'Mean': 4889.0, 'Median': 4600.0}, 'Gross Monthly Salary': {'Mean': 4997.0, 'Median': 4731.0, '25th Percentile': 4350.0, '75th Percentile': 5800.0}}"
[2015],['Singapore Management University'],['School of Law (4-year programme) *'],['Law Cum Laude and above #'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 5160.0, 'Median': 4766.0}, 'Gross Monthly Salary': {'Mean': 5313.0, 'Median': 5000.0, '25th Percentile': 4500.0, '75th Percentile': 5995.0}}"
[2015],['Singapore University of Technology and Design'],[nan],['Bachelor of Engineering (Engineering Product Development)'],"{'Employment Rate (Overall)': 92.5, 'Employment Rate (Full-Time Permanent)': 88.1, 'Basic Monthly Salary': {'Mean': 3595.0, 'Median': 3618.0}, 'Gross Monthly Salary': {'Mean': 3565.0, 'Median': 3600.0, '25th Percentile': 3400.0, '75th Percentile': 3800.0}}"
[2015],['Singapore University of Technology and Design'],[nan],['Bachelor of Engineering (Engineering Systems and Design)'],"{'Employment Rate (Overall)': 80.3, 'Employment Rate (Full-Time Permanent)': 71.8, 'Basic Monthly Salary': {'Mean': 3699.0, 'Median': 3450.0}, 'Gross Monthly Salary': {'Mean': 3763.0, 'Median': 3500.0, '25th Percentile': 3190.0, '75th Percentile': 4100.0}}"
[2015],['Singapore University of Technology and Design'],[nan],['Bachelor of Engineering (Information Systems Technology and Design)'],"{'Employment Rate (Overall)': 86.0, 'Employment Rate (Full-Time Permanent)': 83.7, 'Basic Monthly Salary': {'Mean': 3872.0, 'Median': 3700.0}, 'Gross Monthly Salary': {'Mean': 3952.0, 'Median': 3950.0, '25th Percentile': 3338.0, '75th Percentile': 4450.0}}"
[2015],['Singapore University of Technology and Design'],[nan],['Bachelor of Science (Architecture and Sustainable Design) ###'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Accountancy'],"{'Employment Rate (Overall)': 97.3, 'Employment Rate (Full-Time Permanent)': 95.1, 'Basic Monthly Salary': {'Mean': 3027.0, 'Median': 2900.0}, 'Gross Monthly Salary': {'Mean': 3063.0, 'Median': 2900.0, '25th Percentile': 2900.0, '75th Percentile': 3100.0}}"
[2016],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Accountancy and Business'],"{'Employment Rate (Overall)': 97.4, 'Employment Rate (Full-Time Permanent)': 96.6, 'Basic Monthly Salary': {'Mean': 3836.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3893.0, 'Median': 3500.0, '25th Percentile': 3100.0, '75th Percentile': 4250.0}}"
[2016],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Business'],"{'Employment Rate (Overall)': 89.6, 'Employment Rate (Full-Time Permanent)': 77.1, 'Basic Monthly Salary': {'Mean': 3348.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3444.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3800.0}}"
[2016],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Business and Computing'],"{'Employment Rate (Overall)': 94.4, 'Employment Rate (Full-Time Permanent)': 94.4, 'Basic Monthly Salary': {'Mean': 4232.0, 'Median': 4000.0}, 'Gross Monthly Salary': {'Mean': 4407.0, 'Median': 4600.0, '25th Percentile': 3800.0, '75th Percentile': 5000.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Aerospace Engineering'],"{'Employment Rate (Overall)': 82.4, 'Employment Rate (Full-Time Permanent)': 77.9, 'Basic Monthly Salary': {'Mean': 3761.0, 'Median': 3625.0}, 'Gross Monthly Salary': {'Mean': 3840.0, 'Median': 3675.0, '25th Percentile': 3350.0, '75th Percentile': 4435.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Aerospace Engineering and Economics **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Bioengineering'],"{'Employment Rate (Overall)': 77.8, 'Employment Rate (Full-Time Permanent)': 63.9, 'Basic Monthly Salary': {'Mean': 3151.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3317.0, 'Median': 3237.0, '25th Percentile': 3000.0, '75th Percentile': 3510.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Business and Computer Engineering **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Chemical And Biomolecular Engineering'],"{'Employment Rate (Overall)': 80.6, 'Employment Rate (Full-Time Permanent)': 72.6, 'Basic Monthly Salary': {'Mean': 3336.0, 'Median': 3225.0}, 'Gross Monthly Salary': {'Mean': 3476.0, 'Median': 3400.0, '25th Percentile': 3200.0, '75th Percentile': 3800.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Civil Engineering'],"{'Employment Rate (Overall)': 92.4, 'Employment Rate (Full-Time Permanent)': 91.6, 'Basic Monthly Salary': {'Mean': 3407.0, 'Median': 3250.0}, 'Gross Monthly Salary': {'Mean': 3505.0, 'Median': 3300.0, '25th Percentile': 3200.0, '75th Percentile': 3800.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Computer Engineering'],"{'Employment Rate (Overall)': 83.3, 'Employment Rate (Full-Time Permanent)': 75.9, 'Basic Monthly Salary': {'Mean': 3792.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3833.0, 'Median': 3500.0, '25th Percentile': 3300.0, '75th Percentile': 4420.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Computer Science'],"{'Employment Rate (Overall)': 94.6, 'Employment Rate (Full-Time Permanent)': 91.4, 'Basic Monthly Salary': {'Mean': 3784.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3848.0, 'Median': 3500.0, '25th Percentile': 3300.0, '75th Percentile': 4333.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Electrical And Electronic Engineering'],"{'Employment Rate (Overall)': 89.1, 'Employment Rate (Full-Time Permanent)': 83.6, 'Basic Monthly Salary': {'Mean': 3443.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3517.0, 'Median': 3400.0, '25th Percentile': 3190.0, '75th Percentile': 3800.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Environmental Engineering'],"{'Employment Rate (Overall)': 80.6, 'Employment Rate (Full-Time Permanent)': 74.2, 'Basic Monthly Salary': {'Mean': 3156.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3216.0, 'Median': 3100.0, '25th Percentile': 2800.0, '75th Percentile': 3400.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Information Engineering And Media'],"{'Employment Rate (Overall)': 94.6, 'Employment Rate (Full-Time Permanent)': 87.5, 'Basic Monthly Salary': {'Mean': 3496.0, 'Median': 3350.0}, 'Gross Monthly Salary': {'Mean': 3570.0, 'Median': 3350.0, '25th Percentile': 3000.0, '75th Percentile': 4000.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Maritime Studies'],"{'Employment Rate (Overall)': 94.2, 'Employment Rate (Full-Time Permanent)': 88.5, 'Basic Monthly Salary': {'Mean': 3305.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3328.0, 'Median': 3398.0, '25th Percentile': 3083.0, '75th Percentile': 3500.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Materials Engineering'],"{'Employment Rate (Overall)': 81.3, 'Employment Rate (Full-Time Permanent)': 73.5, 'Basic Monthly Salary': {'Mean': 3197.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3317.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Materials Engineering and Economics **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Mechanical Engineering'],"{'Employment Rate (Overall)': 86.0, 'Employment Rate (Full-Time Permanent)': 79.9, 'Basic Monthly Salary': {'Mean': 3417.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3505.0, 'Median': 3350.0, '25th Percentile': 3050.0, '75th Percentile': 3959.0}}"
[2016],['Nanyang Technological University'],['College of Engineering'],['Mechanical Engineering and Economics **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']","['Art, Design & Media']","{'Employment Rate (Overall)': 79.7, 'Employment Rate (Full-Time Permanent)': 46.6, 'Basic Monthly Salary': {'Mean': 2718.0, 'Median': 2700.0}, 'Gross Monthly Salary': {'Mean': 2761.0, 'Median': 2700.0, '25th Percentile': 2500.0, '75th Percentile': 3000.0}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Chinese'],"{'Employment Rate (Overall)': 91.1, 'Employment Rate (Full-Time Permanent)': 74.7, 'Basic Monthly Salary': {'Mean': 3239.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3345.0, 'Median': 3300.0, '25th Percentile': 3050.0, '75th Percentile': 3500.0}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Communication Studies'],"{'Employment Rate (Overall)': 87.7, 'Employment Rate (Full-Time Permanent)': 69.6, 'Basic Monthly Salary': {'Mean': 2938.0, 'Median': 2900.0}, 'Gross Monthly Salary': {'Mean': 2996.0, 'Median': 3000.0, '25th Percentile': 2575.0, '75th Percentile': 3365.0}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Economics'],"{'Employment Rate (Overall)': 91.3, 'Employment Rate (Full-Time Permanent)': 79.3, 'Basic Monthly Salary': {'Mean': 3385.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3440.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3850.0}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['English'],"{'Employment Rate (Overall)': 75.0, 'Employment Rate (Full-Time Permanent)': 54.2, 'Basic Monthly Salary': {'Mean': 2974.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 2997.0, 'Median': 3000.0, '25th Percentile': 2700.0, '75th Percentile': 3400.0}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['History'],"{'Employment Rate (Overall)': 87.2, 'Employment Rate (Full-Time Permanent)': 76.6, 'Basic Monthly Salary': {'Mean': 3027.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3082.0, 'Median': 3000.0, '25th Percentile': 2700.0, '75th Percentile': 3500.0}}"
[2016],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Linguistics And Multilingual Studies'],"{'Employment Rate (Overall)': 81.8, 'Employment Rate (Full-Time Permanent)': 61.8, 'Basic Monthly Salary': {'Mean': 3283.0, 'Median': 3315.0}, 'Gross Monthly Salary': {'Mean': 3368.0, 'Median': 3365.0, '25th Percentile': 2960.0, '75th Percentile': 3500.0}}"
