Year,University,School,Degree,Properties
2018,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),"{'Employment Rate (Overall)': 84.2, 'Employment Rate (Full-Time Permanent)': 78.9, 'Basic Monthly Salary': [3818.0, 3550.0], 'Gross Monthly Salary': [3880.0, 3600.0, 3200.0, 4100.0]}"
2018,Singapore Management University,School of Law (4-year programme) *,Law #,"{'Employment Rate (Overall)': 92.7, 'Employment Rate (Full-Time Permanent)': 90.8, 'Basic Monthly Salary': [4704.0, 4500.0], 'Gross Monthly Salary': [4856.0, 4500.0, 4050.0, 5600.0]}"
2018,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,"{'Employment Rate (Overall)': 94.4, 'Employment Rate (Full-Time Permanent)': 92.6, 'Basic Monthly Salary': [4986.0, 4750.0], 'Gross Monthly Salary': [5256.0, 5513.0, 4500.0, 6000.0]}"
2018,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,"{'Employment Rate (Overall)': 98.7, 'Employment Rate (Full-Time Permanent)': 97.5, 'Basic Monthly Salary': [2858.0, 2850.0], 'Gross Monthly Salary': [2879.0, 3000.0, 2700.0, 3000.0]}"
2018,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance,"{'Employment Rate (Overall)': 88.0, 'Employment Rate (Full-Time Permanent)': 84.0, 'Basic Monthly Salary': [3364.0, 3400.0], 'Gross Monthly Salary': [3393.0, 3400.0, 3200.0, 3500.0]}"
2018,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,"{'Employment Rate (Overall)': 94.0, 'Employment Rate (Full-Time Permanent)': 84.0, 'Basic Monthly Salary': [2925.0, 3000.0], 'Gross Monthly Salary': [3023.0, 3000.0, 2650.0, 3245.0]}"
2018,Singapore University of Technology and Design,,Bachelor of Engineering (Engineering Product Development),"{'Employment Rate (Overall)': 94.7, 'Employment Rate (Full-Time Permanent)': 86.3, 'Basic Monthly Salary': [3773.0, 3700.0], 'Gross Monthly Salary': [3826.0, 3700.0, 3500.0, 4000.0]}"
2018,Singapore University of Technology and Design,,Bachelor of Engineering (Information Systems Technology and Design),"{'Employment Rate (Overall)': 97.3, 'Employment Rate (Full-Time Permanent)': 93.3, 'Basic Monthly Salary': [4448.0, 4300.0], 'Gross Monthly Salary': [4544.0, 4400.0, 4000.0, 5000.0]}"
2018,Singapore University of Technology and Design,,Bachelor of Engineering (Engineering Systems and Design),"{'Employment Rate (Overall)': 90.0, 'Employment Rate (Full-Time Permanent)': 90.0, 'Basic Monthly Salary': [3798.0, 3800.0], 'Gross Monthly Salary': [3893.0, 3800.0, 3600.0, 4000.0]}"
2018,Singapore University of Technology and Design,,Bachelor of Science (Architecture and Sustainable Design),"{'Employment Rate (Overall)': 95.1, 'Employment Rate (Full-Time Permanent)': 88.5, 'Basic Monthly Salary': [3848.0, 3900.0], 'Gross Monthly Salary': [3945.0, 4000.0, 3600.0, 4215.0]}"
2019,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,"{'Employment Rate (Overall)': 97.5, 'Employment Rate (Full-Time Permanent)': 94.0, 'Basic Monthly Salary': [3220.0, 3000.0], 'Gross Monthly Salary': [3254.0, 3000.0, 3000.0, 3200.0]}"
2019,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,"{'Employment Rate (Overall)': 97.9, 'Employment Rate (Full-Time Permanent)': 95.2, 'Basic Monthly Salary': [4284.0, 4000.0], 'Gross Monthly Salary': [4359.0, 4000.0, 3200.0, 4600.0]}"
2019,Nanyang Technological University,College of Business (Nanyang Business School),Business,"{'Employment Rate (Overall)': 93.8, 'Employment Rate (Full-Time Permanent)': 83.1, 'Basic Monthly Salary': [3707.0, 3500.0], 'Gross Monthly Salary': [3797.0, 3600.0, 3200.0, 4000.0]}"
2019,Nanyang Technological University,College of Business (Nanyang Business School),Business and Computing ^,"{'Employment Rate (Overall)': 94.4, 'Employment Rate (Full-Time Permanent)': 83.3, 'Basic Monthly Salary': [4479.0, 4833.0], 'Gross Monthly Salary': [4562.0, 4833.0, 3600.0, 5000.0]}"
2019,Nanyang Technological University,College of Engineering,Aerospace Engineering,"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 80.7, 'Basic Monthly Salary': [3816.0, 3700.0], 'Gross Monthly Salary': [3939.0, 3800.0, 3500.0, 4600.0]}"
2019,Nanyang Technological University,College of Engineering,Aerospace Engineering and Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Nanyang Technological University,College of Engineering,Bioengineering,"{'Employment Rate (Overall)': 81.3, 'Employment Rate (Full-Time Permanent)': 64.1, 'Basic Monthly Salary': [3445.0, 3400.0], 'Gross Monthly Salary': [3548.0, 3500.0, 3200.0, 3700.0]}"
2019,Nanyang Technological University,College of Engineering,Business and Computer Engineering **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,"{'Employment Rate (Overall)': 88.6, 'Employment Rate (Full-Time Permanent)': 78.1, 'Basic Monthly Salary': [3681.0, 3600.0], 'Gross Monthly Salary': [3921.0, 3800.0, 3500.0, 4300.0]}"
2019,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering and Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Nanyang Technological University,College of Engineering,Civil Engineering,"{'Employment Rate (Overall)': 94.9, 'Employment Rate (Full-Time Permanent)': 90.6, 'Basic Monthly Salary': [3525.0, 3400.0], 'Gross Monthly Salary': [3582.0, 3500.0, 3300.0, 3900.0]}"
2019,Nanyang Technological University,College of Engineering,Civil Engineering and Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Nanyang Technological University,College of Engineering,Computer Engineering,"{'Employment Rate (Overall)': 94.6, 'Employment Rate (Full-Time Permanent)': 94.6, 'Basic Monthly Salary': [3994.0, 4000.0], 'Gross Monthly Salary': [4074.0, 4000.0, 3600.0, 4500.0]}"
2019,Nanyang Technological University,College of Engineering,Computer Science,"{'Employment Rate (Overall)': 97.4, 'Employment Rate (Full-Time Permanent)': 95.9, 'Basic Monthly Salary': [4270.0, 4050.0], 'Gross Monthly Salary': [4309.0, 4200.0, 3800.0, 4900.0]}"
2019,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,"{'Employment Rate (Overall)': 92.6, 'Employment Rate (Full-Time Permanent)': 87.1, 'Basic Monthly Salary': [3769.0, 3700.0], 'Gross Monthly Salary': [3884.0, 3700.0, 3500.0, 4000.0]}"
2019,Nanyang Technological University,College of Engineering,Environmental Engineering,"{'Employment Rate (Overall)': 83.9, 'Employment Rate (Full-Time Permanent)': 77.4, 'Basic Monthly Salary': [3574.0, 3500.0], 'Gross Monthly Salary': [3596.0, 3510.0, 3400.0, 3800.0]}"
2019,Nanyang Technological University,College of Engineering,Environmental Engineering and Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Nanyang Technological University,College of Engineering,Information Engineering and Media,"{'Employment Rate (Overall)': 90.7, 'Employment Rate (Full-Time Permanent)': 85.3, 'Basic Monthly Salary': [3934.0, 3970.0], 'Gross Monthly Salary': [4006.0, 4000.0, 3600.0, 4350.0]}"
2019,Nanyang Technological University,College of Engineering,Maritime Studies,"{'Employment Rate (Overall)': 98.3, 'Employment Rate (Full-Time Permanent)': 93.2, 'Basic Monthly Salary': [3512.0, 3400.0], 'Gross Monthly Salary': [3669.0, 3500.0, 3300.0, 3700.0]}"
2019,Nanyang Technological University,College of Engineering,Materials Engineering,"{'Employment Rate (Overall)': 82.0, 'Employment Rate (Full-Time Permanent)': 76.0, 'Basic Monthly Salary': [3601.0, 3500.0], 'Gross Monthly Salary': [3817.0, 3600.0, 3300.0, 4175.0]}"
2019,Nanyang Technological University,College of Engineering,Materials Engineering and Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Nanyang Technological University,College of Engineering,Mechanical Engineering,"{'Employment Rate (Overall)': 84.5, 'Employment Rate (Full-Time Permanent)': 82.1, 'Basic Monthly Salary': [3608.0, 3500.0], 'Gross Monthly Salary': [3728.0, 3600.0, 3380.0, 4005.0]}"
2019,Nanyang Technological University,College of Engineering,Mechanical Engineering and Economics **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media","{'Employment Rate (Overall)': 83.6, 'Employment Rate (Full-Time Permanent)': 50.9, 'Basic Monthly Salary': [3031.0, 3000.0], 'Gross Monthly Salary': [3068.0, 3000.0, 2800.0, 3500.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,"{'Employment Rate (Overall)': 90.1, 'Employment Rate (Full-Time Permanent)': 79.0, 'Basic Monthly Salary': [3158.0, 3150.0], 'Gross Monthly Salary': [3260.0, 3210.0, 2980.0, 3500.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,"{'Employment Rate (Overall)': 90.4, 'Employment Rate (Full-Time Permanent)': 69.4, 'Basic Monthly Salary': [3220.0, 3200.0], 'Gross Monthly Salary': [3264.0, 3200.0, 2800.0, 3500.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,"{'Employment Rate (Overall)': 88.2, 'Employment Rate (Full-Time Permanent)': 79.8, 'Basic Monthly Salary': [3385.0, 3300.0], 'Gross Monthly Salary': [3453.0, 3400.0, 3050.0, 3600.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,"{'Employment Rate (Overall)': 83.8, 'Employment Rate (Full-Time Permanent)': 64.9, 'Basic Monthly Salary': [2987.0, 3000.0], 'Gross Monthly Salary': [2997.0, 3000.0, 2565.0, 3500.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,"{'Employment Rate (Overall)': 73.0, 'Employment Rate (Full-Time Permanent)': 56.8, 'Basic Monthly Salary': [3449.0, 3500.0], 'Gross Monthly Salary': [3498.0, 3500.0, 3200.0, 3800.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics And Multilingual Studies,"{'Employment Rate (Overall)': 81.7, 'Employment Rate (Full-Time Permanent)': 65.0, 'Basic Monthly Salary': [3265.0, 3160.0], 'Gross Monthly Salary': [3365.0, 3200.0, 3000.0, 3740.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy ^,"{'Employment Rate (Overall)': 82.6, 'Employment Rate (Full-Time Permanent)': 69.6, 'Basic Monthly Salary': [3288.0, 3300.0], 'Gross Monthly Salary': [3369.0, 3500.0, 3300.0, 3584.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,"{'Employment Rate (Overall)': 89.2, 'Employment Rate (Full-Time Permanent)': 73.1, 'Basic Monthly Salary': [3463.0, 3350.0], 'Gross Monthly Salary': [3506.0, 3400.0, 3100.0, 3800.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy And Global Affairs,"{'Employment Rate (Overall)': 90.2, 'Employment Rate (Full-Time Permanent)': 87.8, 'Basic Monthly Salary': [3756.0, 3691.0], 'Gross Monthly Salary': [3868.0, 3850.0, 3500.0, 4345.0]}"
2019,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,"{'Employment Rate (Overall)': 86.9, 'Employment Rate (Full-Time Permanent)': 70.5, 'Basic Monthly Salary': [3305.0, 3200.0], 'Gross Monthly Salary': [3441.0, 3300.0, 3040.0, 3600.0]}"
2019,Nanyang Technological University,College of Sciences,Biological Sciences,"{'Employment Rate (Overall)': 81.6, 'Employment Rate (Full-Time Permanent)': 66.3, 'Basic Monthly Salary': [3315.0, 3300.0], 'Gross Monthly Salary': [3450.0, 3300.0, 3100.0, 3600.0]}"
2019,Nanyang Technological University,College of Sciences,Biomedical Sciences & Chinese Medicine # ^,"{'Employment Rate (Overall)': 95.2, 'Employment Rate (Full-Time Permanent)': 85.7, 'Basic Monthly Salary': [2964.0, 3000.0], 'Gross Monthly Salary': [2979.0, 3000.0, 2780.0, 3200.0]}"
2019,Nanyang Technological University,College of Sciences,Chemistry & Biological Chemistry,"{'Employment Rate (Overall)': 80.9, 'Employment Rate (Full-Time Permanent)': 66.2, 'Basic Monthly Salary': [3246.0, 3200.0], 'Gross Monthly Salary': [3338.0, 3400.0, 3000.0, 3600.0]}"
2019,Nanyang Technological University,College of Sciences,Environmental Earth Systems Sciences ^,"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 79.2, 'Basic Monthly Salary': [3401.0, 3500.0], 'Gross Monthly Salary': [3416.0, 3500.0, 3200.0, 3500.0]}"
2019,Nanyang Technological University,College of Sciences,Mathematical Sciences,"{'Employment Rate (Overall)': 91.2, 'Employment Rate (Full-Time Permanent)': 79.6, 'Basic Monthly Salary': [3741.0, 3549.0], 'Gross Monthly Salary': [3848.0, 3599.0, 3215.0, 4070.0]}"
2019,Nanyang Technological University,College of Sciences,Mathematics & Economics,"{'Employment Rate (Overall)': 93.5, 'Employment Rate (Full-Time Permanent)': 84.8, 'Basic Monthly Salary': [3838.0, 3570.0], 'Gross Monthly Salary': [3996.0, 3700.0, 3400.0, 4167.0]}"
2019,Nanyang Technological University,College of Sciences,Physics & Applied Physics,"{'Employment Rate (Overall)': 90.0, 'Employment Rate (Full-Time Permanent)': 78.6, 'Basic Monthly Salary': [3782.0, 3500.0], 'Gross Monthly Salary': [3849.0, 3500.0, 3300.0, 4200.0]}"
2019,Nanyang Technological University,Sports Science and Management,Sports Science and Management,"{'Employment Rate (Overall)': 87.0, 'Employment Rate (Full-Time Permanent)': 55.6, 'Basic Monthly Salary': [3289.0, 3200.0], 'Gross Monthly Salary': [3438.0, 3350.0, 3000.0, 3660.0]}"
2019,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3629.0, 3800.0], 'Gross Monthly Salary': [3710.0, 3800.0, 3600.0, 3806.0]}"
2019,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3719.0, 3800.0], 'Gross Monthly Salary': [3758.0, 3800.0, 3660.0, 3840.0]}"
2019,Nanyang Technological University,Lee Kong Chian School of Medicine,Medicine #,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [4932.0, 4700.0], 'Gross Monthly Salary': [5661.0, 5700.0, 5200.0, 6092.0]}"
2019,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,"{'Employment Rate (Overall)': 84.9, 'Employment Rate (Full-Time Permanent)': 64.5, 'Basic Monthly Salary': [3225.0, 3000.0], 'Gross Monthly Salary': [3456.0, 3200.0, 2800.0, 3700.0]}"
2019,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),"{'Employment Rate (Overall)': 92.7, 'Employment Rate (Full-Time Permanent)': 68.2, 'Basic Monthly Salary': [3421.0, 3500.0], 'Gross Monthly Salary': [3537.0, 3500.0, 3250.0, 3800.0]}"
2019,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,"{'Employment Rate (Overall)': 88.0, 'Employment Rate (Full-Time Permanent)': 75.9, 'Basic Monthly Salary': [3590.0, 3500.0], 'Gross Monthly Salary': [3674.0, 3500.0, 3212.0, 3850.0]}"
2019,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 97.3, 'Basic Monthly Salary': [4057.0, 4200.0], 'Gross Monthly Salary': [4068.0, 4200.0, 4000.0, 4500.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),"{'Employment Rate (Overall)': 80.4, 'Employment Rate (Full-Time Permanent)': 68.6, 'Basic Monthly Salary': [3480.0, 3500.0], 'Gross Monthly Salary': [3535.0, 3500.0, 3200.0, 3800.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),"{'Employment Rate (Overall)': 92.4, 'Employment Rate (Full-Time Permanent)': 86.7, 'Basic Monthly Salary': [3802.0, 3700.0], 'Gross Monthly Salary': [3959.0, 3950.0, 3500.0, 4300.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),"{'Employment Rate (Overall)': 95.0, 'Employment Rate (Full-Time Permanent)': 93.0, 'Basic Monthly Salary': [3685.0, 3500.0], 'Gross Monthly Salary': [3746.0, 3600.0, 3400.0, 4025.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),"{'Employment Rate (Overall)': 89.6, 'Employment Rate (Full-Time Permanent)': 85.2, 'Basic Monthly Salary': [3957.0, 3800.0], 'Gross Monthly Salary': [4101.0, 4000.0, 3600.0, 4600.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science) ^,"{'Employment Rate (Overall)': 84.6, 'Employment Rate (Full-Time Permanent)': 84.6, 'Basic Monthly Salary': [4115.0, 3500.0], 'Gross Monthly Salary': [4285.0, 3750.0, 3400.0, 5200.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),"{'Employment Rate (Overall)': 89.5, 'Employment Rate (Full-Time Permanent)': 80.7, 'Basic Monthly Salary': [3473.0, 3400.0], 'Gross Monthly Salary': [3569.0, 3400.0, 3200.0, 3900.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),"{'Employment Rate (Overall)': 97.6, 'Employment Rate (Full-Time Permanent)': 96.5, 'Basic Monthly Salary': [4303.0, 3850.0], 'Gross Monthly Salary': [4451.0, 4000.0, 3500.0, 4600.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),"{'Employment Rate (Overall)': 78.6, 'Employment Rate (Full-Time Permanent)': 76.2, 'Basic Monthly Salary': [3796.0, 3700.0], 'Gross Monthly Salary': [4086.0, 4000.0, 3700.0, 4600.0]}"
2019,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),"{'Employment Rate (Overall)': 88.6, 'Employment Rate (Full-Time Permanent)': 86.7, 'Basic Monthly Salary': [3745.0, 3500.0], 'Gross Monthly Salary': [3847.0, 3700.0, 3400.0, 4300.0]}"
2019,National University of Singapore,Faculty of Law,Bachelor of Laws #,"{'Employment Rate (Overall)': 95.7, 'Employment Rate (Full-Time Permanent)': 93.0, 'Basic Monthly Salary': [5068.0, 5000.0], 'Gross Monthly Salary': [5160.0, 5400.0, 4500.0, 5800.0]}"
2019,National University of Singapore,Faculty of Science,Bachelor of Science,"{'Employment Rate (Overall)': 84.0, 'Employment Rate (Full-Time Permanent)': 59.3, 'Basic Monthly Salary': [3181.0, 3000.0], 'Gross Monthly Salary': [3320.0, 3100.0, 2900.0, 3600.0]}"
2019,National University of Singapore,Faculty of Science,Bachelor of Science (Hons) ^,"{'Employment Rate (Overall)': 88.5, 'Employment Rate (Full-Time Permanent)': 72.3, 'Basic Monthly Salary': [3510.0, 3355.0], 'Gross Monthly Salary': [3605.0, 3500.0, 3100.0, 3800.0]}"
2019,National University of Singapore,Faculty of Science,Bachelor of Science (Computational Biology) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) #,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 95.5, 'Basic Monthly Salary': [3648.0, 3600.0], 'Gross Monthly Salary': [3840.0, 3750.0, 3500.0, 4000.0]}"
2019,National University of Singapore,NUS Business School,Bachelor of Business Administration,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 82.6, 'Basic Monthly Salary': [4799.0, 4000.0], 'Gross Monthly Salary': [4925.0, 4000.0, 3400.0, 5500.0]}"
2019,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),"{'Employment Rate (Overall)': 95.5, 'Employment Rate (Full-Time Permanent)': 91.0, 'Basic Monthly Salary': [4451.0, 4000.0], 'Gross Monthly Salary': [4593.0, 4150.0, 3500.0, 5000.0]}"
2019,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) ^,"{'Employment Rate (Overall)': 93.8, 'Employment Rate (Full-Time Permanent)': 93.8, 'Basic Monthly Salary': [3897.0, 3000.0], 'Gross Monthly Salary': [4005.0, 3000.0, 3000.0, 3800.0]}"
2019,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),"{'Employment Rate (Overall)': 97.8, 'Employment Rate (Full-Time Permanent)': 97.8, 'Basic Monthly Salary': [4008.0, 3500.0], 'Gross Monthly Salary': [4093.0, 3600.0, 3000.0, 4500.0]}"
2019,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),"{'Employment Rate (Overall)': 92.8, 'Employment Rate (Full-Time Permanent)': 90.6, 'Basic Monthly Salary': [5477.0, 5000.0], 'Gross Monthly Salary': [5571.0, 5000.0, 4205.0, 5585.0]}"
2019,National University of Singapore,School of Computing,Bachelor of Computing (Electronic Commerce) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,National University of Singapore,School of Computing,Bachelor of Computing (Information Security) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),"{'Employment Rate (Overall)': 95.9, 'Employment Rate (Full-Time Permanent)': 95.9, 'Basic Monthly Salary': [4210.0, 4000.0], 'Gross Monthly Salary': [4330.0, 4228.0, 4000.0, 4685.0]}"
2019,National University of Singapore,School of Computing,Bachelor of Science (Business Analytics),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [4811.0, 5000.0], 'Gross Monthly Salary': [4881.0, 5000.0, 4050.0, 5200.0]}"
2019,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture) #,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 96.0, 'Basic Monthly Salary': [4156.0, 4010.0], 'Gross Monthly Salary': [4199.0, 4100.0, 3800.0, 4500.0]}"
2019,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design) ^,"{'Employment Rate (Overall)': 86.2, 'Employment Rate (Full-Time Permanent)': 48.3, 'Basic Monthly Salary': [3142.0, 3200.0], 'Gross Monthly Salary': [3245.0, 3300.0, 3000.0, 3500.0]}"
2019,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),"{'Employment Rate (Overall)': 88.3, 'Employment Rate (Full-Time Permanent)': 80.6, 'Basic Monthly Salary': [3189.0, 3100.0], 'Gross Monthly Salary': [3243.0, 3155.0, 3000.0, 3480.0]}"
2019,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),"{'Employment Rate (Overall)': 95.3, 'Employment Rate (Full-Time Permanent)': 89.6, 'Basic Monthly Salary': [3431.0, 3400.0], 'Gross Monthly Salary': [3494.0, 3400.0, 3100.0, 3650.0]}"
2019,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Medicine and Bachelor of Surgery #,"{'Employment Rate (Overall)': 99.5, 'Employment Rate (Full-Time Permanent)': 99.5, 'Basic Monthly Salary': [4607.0, 4600.0], 'Gross Monthly Salary': [5218.0, 5237.0, 4950.0, 5657.0]}"
2019,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing),"{'Employment Rate (Overall)': 93.5, 'Employment Rate (Full-Time Permanent)': 89.1, 'Basic Monthly Salary': [3123.0, 3250.0], 'Gross Monthly Salary': [3314.0, 3358.0, 3200.0, 3450.0]}"
2019,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing) (Hons),"{'Employment Rate (Overall)': 98.8, 'Employment Rate (Full-Time Permanent)': 97.5, 'Basic Monthly Salary': [3389.0, 3450.0], 'Gross Monthly Salary': [3612.0, 3650.0, 3515.0, 3750.0]}"
2019,National University of Singapore,YST Conservatory of Music,Bachelor of Music,"{'Employment Rate (Overall)': 82.6, 'Employment Rate (Full-Time Permanent)': 39.1, 'Basic Monthly Salary': [3531.0, 3500.0], 'Gross Monthly Salary': [3575.0, 3500.0, 2875.0, 3900.0]}"
2019,National University of Singapore,Yale-NUS College,Bachelor of Arts with Honours,"{'Employment Rate (Overall)': 96.0, 'Employment Rate (Full-Time Permanent)': 77.0, 'Basic Monthly Salary': [4066.0, 3600.0], 'Gross Monthly Salary': [4197.0, 3684.0, 3400.0, 4567.0]}"
2019,National University of Singapore,Yale-NUS College,Bachelor of Science with Honours ^,"{'Employment Rate (Overall)': 94.7, 'Employment Rate (Full-Time Permanent)': 89.5, 'Basic Monthly Salary': [6962.0, 5000.0], 'Gross Monthly Salary': [7139.0, 5000.0, 4150.0, 9967.0]}"
2019,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Engineering (Computer Engineering),"{'Employment Rate (Overall)': 92.9, 'Employment Rate (Full-Time Permanent)': 91.7, 'Basic Monthly Salary': [4653.0, 4000.0], 'Gross Monthly Salary': [4732.0, 4000.0, 3750.0, 4900.0]}"
2019,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Environmental Studies,"{'Employment Rate (Overall)': 88.4, 'Employment Rate (Full-Time Permanent)': 67.4, 'Basic Monthly Salary': [3329.0, 3300.0], 'Gross Monthly Salary': [3332.0, 3325.0, 3000.0, 3600.0]}"
